customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
585,1,PERRY,SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,591,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
586,1,KIRK,STCLAIR,KIRK.STCLAIR@sakilacustomer.org,592,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
587,1,SERGIO,STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,593,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
588,1,MARION,OCAMPO,MARION.OCAMPO@sakilacustomer.org,594,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
589,1,TRACY,HERRMANN,TRACY.HERRMANN@sakilacustomer.org,595,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
590,2,SETH,HANNON,SETH.HANNON@sakilacustomer.org,596,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
591,1,KENT,ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,597,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
592,1,TERRANCE,ROUSH,TERRANCE.ROUSH@sakilacustomer.org,598,0,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
593,2,RENE,MCALISTER,RENE.MCALISTER@sakilacustomer.org,599,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
594,1,EDUARDO,HIATT,EDUARDO.HIATT@sakilacustomer.org,600,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
595,1,TERRENCE,GUNDERSON,TERRENCE.GUNDERSON@sakilacustomer.org,601,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
596,1,ENRIQUE,FORSYTHE,ENRIQUE.FORSYTHE@sakilacustomer.org,602,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
597,1,FREDDIE,DUGGAN,FREDDIE.DUGGAN@sakilacustomer.org,603,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
598,1,WADE,DELVALLE,WADE.DELVALLE@sakilacustomer.org,604,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
599,2,AUSTIN,CINTRON,AUSTIN.CINTRON@sakilacustomer.org,605,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
